subdistrict,NAME_1,populatiuon,sewage_2055,Subdistric,,,,,,,
Pindra,Chiurapur,1972,0.223592708,990,,,,,,,
Pindra,Adhkatiya Kala Khas,106,0.011971285,990,,,,,,,
Pindra,Dandupur,8515,0.965619284,990,,,,,,,
Pindra,Baghaita,54,0.006178728,990,,,,,,,
Pindra,Bamokhar,136,0.015446819,990,,,,,,,
Pindra,Mahimapur,4328,0.49082268,990,,,,,,,
Pindra,Chak Bankat,182,0.020660121,990,,,,,,,
Pindra,Hasanpur,3657,0.414747095,990,,,,,,,
Pindra,Deoriya,279,0.031665979,990,,,,,,,
Pindra,Pali Shambhupur,2370,0.268774654,990,,,,,,,
Pindra,Bedi,2208,0.250431556,990,,,,,,,
Pindra,Vijai Patti,43,0.004827131,990,,,,,,,
Pindra,Baharipur,1989,0.22552356,990,,,,,,,
Pindra,Benipur Khurd,1624,0.184203319,990,,,,,,,
Pindra,Adhikatiya Khurd,70,0.007916495,990,,,,,,,
Pindra,Sarai Mugal,463,0.052519186,990,,,,,,,
Pindra,Sihipur,165,0.018729268,990,,,,,,,
Pindra,Sharipur,669,0.0758825,990,,,,,,,
Pindra,Chiura Patti,15,0.001737767,990,,,,,,,
Pindra,Rasulha,3572,0.405092833,990,,,,,,,
Pindra,Beshipur,310,0.035141513,990,,,,,,,
Pindra,Dinapur,1287,0.145972441,990,,,,,,,
Pindra,Gopal Patti,681,0.077234096,990,,,,,,,
Pindra,Namapur,998,0.11314795,990,,,,,,,
Pindra,Shonhi,400,0.045375031,990,,,,,,,
Pindra,Patti Jaman Payagpur,368,0.041706412,990,,,,,,,
Pindra,Khan Patti,1292,0.146551697,990,,,,,,,
Pindra,Shaipur,2031,0.230350691,990,,,,,,,
Pindra,Newada,1066,0.12087136,990,,,,,,,
Pindra,Dharmalpur,841,0.095384108,990,,,,,,,
Pindra,Nonauti,1578,0.178990017,990,,,,,,,
Pindra,Khajuhi,31,0.003475534,990,,,,,,,
Pindra,Gopalpur,894,0.101369751,990,,,,,,,
Pindra,Tikari Kala,1754,0.198877797,990,,,,,,,
Pindra,Itha,2031,0.230350691,990,,,,,,,
Pindra,Majhbhitia(Majhmitiya),111,0.012550541,990,,,,,,,
Pindra,Sharawa,5011,0.568249861,990,,,,,,,
Pindra,Sarayswami,199,0.022590973,990,,,,,,,
Pindra,Barwapur,320,0.036300025,990,,,,,,,
Pindra,Fatehpur,2780,0.315308197,990,,,,,,,
Pindra,Biraon,2081,0.235950163,990,,,,,,,
Pindra,Tikari Khurd,1483,0.168177244,990,,,,,,,
Pindra,Undi,817,0.092680915,990,,,,,,,
Pindra,Chakiya,667,0.075689414,990,,,,,,,
Pindra,Payagpur,303,0.034369173,990,,,,,,,
Pindra,Sehmalpur,873,0.099052728,990,,,,,,,
Pindra,Bhiti,1539,0.174549057,990,,,,,,,
Pindra,Niwah,1115,0.126470832,990,,,,,,,
Pindra,Koailar,1950,0.2210826,990,,,,,,,
Pindra,Jaipar,952,0.107934649,990,,,,,,,
Pindra,Ekala,1694,0.192119814,990,,,,,,,
Pindra,Balrampur,3983,0.451626376,990,,,,,,,
Pindra,Kuru,3836,0.435021045,990,,,,,,,
Pindra,Bahoripur,1217,0.138055946,990,,,,,,,
Pindra,Anegpur,15,0.001737767,990,,,,,,,
Pindra,Duniyapur,955,0.10832082,990,,,,,,,
Pindra,Tulsi Patti,332,0.037651622,990,,,,,,,
Pindra,Bisunpur,77,0.008688836,990,,,,,,,
Pindra,Salwahanpur,1580,0.179183102,990,,,,,,,
Pindra,Eshipur,2026,0.229771435,990,,,,,,,
Pindra,Bishwanathpur,2680,0.303916167,990,,,,,,,
Pindra,Hathiwar,884,0.10021124,990,,,,,,,
Pindra,Harirampur,119,0.013515967,990,,,,,,,
Pindra,Kishunpur,1321,0.149834146,990,,,,,,,
Pindra,Balipur,506,0.057346316,990,,,,,,,
Pindra,Kodai,2690,0.305074679,990,,,,,,,
Pindra,Garhwa,1851,0.209883656,990,,,,,,,
Pindra,Chaturpur,1248,0.141531481,990,,,,,,,
Pindra,Kuri,11093,1.257950338,990,,,,,,,
Pindra,Saraiya,608,0.068931431,990,,,,,,,
Pindra,Isarwarpur,747,0.08476442,990,,,,,,,
Pindra,Saira,422,0.047885139,990,,,,,,,
Pindra,Pratappur,63,0.007144154,990,,,,,,,
Pindra,Rampur,702,0.079551119,990,,,,,,,
Pindra,Inderwar,1694,0.192119814,990,,,,,,,
Pindra,Ramchandarpur,1039,0.117781996,990,,,,,,,
Pindra,Kot Khas,1115,0.126470832,990,,,,,,,
Pindra,Kazichak,128,0.014481393,990,,,,,,,
Pindra,Nandapur,1194,0.135352753,990,,,,,,,
Pindra,Berwa,2026,0.229771435,990,,,,,,,
Pindra,Akorha,3375,0.382694946,990,,,,,,,
Pindra,Sutwalpur,2564,0.290786371,990,,,,,,,
Pindra,Dubeypur,12,0.001351597,990,,,,,,,
Pindra,Kumbhapur,1497,0.169721926,990,,,,,,,
Pindra,Pandeypur,446,0.050588333,990,,,,,,,
Pindra,War,1558,0.176672994,990,,,,,,,
Pindra,Gokulpur,1769,0.200615565,990,,,,,,,
Pindra,Dithiya,911,0.103300604,990,,,,,,,
Pindra,Bhobhi,1820,0.206408121,990,,,,,,,
Pindra,Bharatpur,410,0.046533543,990,,,,,,,
Pindra,Khari,1301,0.147517123,990,,,,,,,
Pindra,Dayalpur Kala,199,0.022590973,990,,,,,,,
Pindra,Sonakdih,414,0.046919714,990,,,,,,,
Pindra,Bhatauli,3199,0.362807165,990,,,,,,,
Pindra,Raisi Patti,1853,0.210076741,990,,,,,,,
Pindra,Dayalpur Khurd,243,0.027611189,990,,,,,,,
Pindra,Luchchepur,1103,0.125119236,990,,,,,,,
Pindra,Amawar,938,0.106389967,990,,,,,,,
Pindra,Sarai Kazi,4066,0.461087553,990,,,,,,,
Pindra,Surawan,1183,0.134194242,990,,,,,,,
Pindra,Nakchhdpur,805,0.091329318,990,,,,,,,
Pindra,Narayanpur,848,0.09615645,990,,,,,,,
Pindra,Jagasi Patti,10,0.001158511,990,,,,,,,
Pindra,Dasnipur,2961,0.335775232,990,,,,,,,
Pindra,Mohanpur,1490,0.168949585,990,,,,,,,
Pindra,Mahadevpur,405,0.045954287,990,,,,,,,
Pindra,Gori,1107,0.125505406,990,,,,,,,
Pindra,Bajhiya,639,0.072406965,990,,,,,,,
Pindra,Gajapur,613,0.069510686,990,,,,,,,
Pindra,Rasulpur,5619,0.637181292,990,,,,,,,
Pindra,Bhagwanpur,1996,0.226295901,990,,,,,,,
Pindra,Newada,1018,0.115464974,990,,,,,,,
Pindra,Kailhat,58,0.006564898,990,,,,,,,
Pindra,Piyarpur,381,0.043251093,990,,,,,,,
Pindra,Bhupatpur,1177,0.133421901,990,,,,,,,
Pindra,Parsaha,215,0.02432874,990,,,,,,,
Pindra,Krishnapur Kala,1566,0.17763842,990,,,,,,,
Pindra,Lokapur,1897,0.215096957,990,,,,,,,
Pindra,Ramapur,858,0.097314961,990,,,,,,,
Pindra,Chandi Patti,880,0.099825069,990,,,,,,,
Pindra,Belwariya,2978,0.337706085,990,,,,,,,
Pindra,Inderkhapur,1427,0.161805431,990,,,,,,,
Pindra,Koilipur Khurd,1454,0.164894795,990,,,,,,,
Pindra,Bauliya,2127,0.241163465,990,,,,,,,
Pindra,Phulwariya,776,0.08804687,990,,,,,,,
Pindra,Pandeypur,153,0.017377671,990,,,,,,,
Pindra,Devonathpur,996,0.112954866,990,,,,,,,
Pindra,Maghaipur,196,0.022204803,990,,,,,,,
Pindra,Madhopur,1517,0.172038948,990,,,,,,,
Pindra,Kohiripur Kala,778,0.088239955,990,,,,,,,
Pindra,Nimindipur,60,0.006757983,990,,,,,,,
Pindra,Chilbila,5636,0.639112144,990,,,,,,,
Pindra,Chakka,2445,0.277270405,990,,,,,,,
Pindra,Shekhanipur,2889,0.327665652,990,,,,,,,
Pindra,Harishankar Patti,434,0.049236736,990,,,,,,,
Pindra,Singhapur,1338,0.151764998,990,,,,,,,
Pindra,Sikandarpur,628,0.071248454,990,,,,,,,
Pindra,Karoma,2971,0.336933743,990,,,,,,,
Pindra,Bazar Patti,954,0.108127734,990,,,,,,,
Pindra,Pratap Patti,1314,0.149061805,990,,,,,,,
Pindra,Indrapur,1177,0.133421901,990,,,,,,,
Pindra,Dhaneshri,2551,0.289241689,990,,,,,,,
Pindra,Balua,4558,0.516889187,990,,,,,,,
Pindra,Ausanpur,4471,0.50704184,990,,,,,,,
Pindra,Ramsinghpur,1437,0.162963942,990,,,,,,,
Pindra,Ashapur,284,0.032245235,990,,,,,,,
Pindra,Khaliya,22,0.002510108,990,,,,,,,
Pindra,Ghamhapur,1609,0.182465552,990,,,,,,,
Pindra,Patere,1534,0.173969801,990,,,,,,,
Pindra,Harhua,3337,0.37844707,990,,,,,,,
Pindra,Dasepur,2917,0.330755016,990,,,,,,,
Pindra,Indalpur,1051,0.119133593,990,,,,,,,
Pindra,Wazidpur,2905,0.32940342,990,,,,,,,
Pindra,Anura,1723,0.195402262,990,,,,,,,
Pindra,Sabhaipur,3434,0.389452929,990,,,,,,,
Pindra,Mirzapur,284,0.032245235,990,,,,,,,
Pindra,Gagarwarpur,513,0.058118658,990,,,,,,,
Pindra,Kharagpur,989,0.112182524,990,,,,,,,
Pindra,Bhelkha,1761,0.199650138,990,,,,,,,
Pindra,Harehu,856,0.097121876,990,,,,,,,
Pindra,Bhagtupur,2717,0.308164043,990,,,,,,,
Pindra,Mansapur,729,0.082640483,990,,,,,,,
Pindra,Koirajpur,5489,0.622506814,990,,,,,,,
Pindra,Jait Patti,179,0.02027395,990,,,,,,,
Pindra,Gosaipur,431,0.048850565,990,,,,,,,
Pindra,Shahbuddinpur,1231,0.139600628,990,,,,,,,
Pindra,Pashchimpur,1675,0.189995876,990,,,,,,,
Pindra,Rampur,0,0,990,,,,,,,
Pindra,Bairana,0,0,990,,,,,,,
Pindra,Dhanespatti,0,0,990,,,,,,,
Pindra,Maniyacon,0,0,990,,,,,,,
Pindra,Baragaon (CT),17933,2.033573746,990,,,,,,,
Pindra,Chamawn,1216,0.137862861,990,,,,,,,
Pindra,Koiran,2850,0.323224691,990,,,,,,,
Pindra,Ahiran,2448,0.277656575,990,,,,,,,
Pindra,Rasulpur,601,0.068159089,990,,,,,,,
Pratapgarh,Barsanda,1221,0.138477051,877,,,,,,,
Pratapgarh,Majhgawan,1488,0.168774976,877,,,,,,,
Pratapgarh,Rampur,3079,0.349202999,877,,,,,,,
Pratapgarh,Baranpur,1552,0.175961022,877,,,,,,,
Pratapgarh,Malhupur,2718,0.308223114,877,,,,,,,
Pratapgarh,Aosa,512,0.058071021,877,,,,,,,
Pratapgarh,Noorpur Kansapur,1959,0.222184778,877,,,,,,,
Pratapgarh,Gudaru,1235,0.140030791,877,,,,,,,
Pratapgarh,Bhagwanpur Mufrid,1589,0.180233806,877,,,,,,,
Pratapgarh,Khujhi,635,0.072054679,877,,,,,,,
Pratapgarh,Gyanpur,654,0.074191071,877,,,,,,,
Pratapgarh,Bajha,1223,0.138671269,877,,,,,,,
Pratapgarh,Halamai,1668,0.189167809,877,,,,,,,
Pratapgarh,Harihar Rampur,855,0.096914514,877,,,,,,,
Pratapgarh,Pitaipur,2360,0.267631664,877,,,,,,,
Pratapgarh,Parasram Pur,1043,0.118278435,877,,,,,,,
Pratapgarh,Pure Chayan,418,0.047389061,877,,,,,,,
Pratapgarh,Khalispur,969,0.109927084,877,,,,,,,
Pratapgarh,Nabhapur,180,0.020392834,877,,,,,,,
Pratapgarh,Saruppur,1139,0.129154613,877,,,,,,,
Pratapgarh,Nauapur,2516,0.285305453,877,,,,,,,
Pratapgarh,Chhitpalgarh,4170,0.472919523,877,,,,,,,
Pratapgarh,Taraul,2775,0.314632291,877,,,,,,,
Pratapgarh,Kulhipur,3634,0.412129457,877,,,,,,,
Pratapgarh,Jaddupur,940,0.106625387,877,,,,,,,
Pratapgarh,Sumerpur,1682,0.190721549,877,,,,,,,
Pratapgarh,Divaini,3682,0.417567546,877,,,,,,,
Raniganj,Malhi,989,0.112120507,879,,,,,,,
Raniganj,Sarai Sultani,2922,0.331347187,879,,,,,,,
Raniganj,Sandila,4622,0.524098184,879,,,,,,,
Raniganj,Nidhi Patti,1259,0.142808231,879,,,,,,,
Raniganj,Ashipur,1396,0.15825238,879,,,,,,,
Raniganj,Savaiya,842,0.095472918,879,,,,,,,
Raniganj,Jairampur,4613,0.523095318,879,,,,,,,
Raniganj,Manpur,693,0.078624756,879,,,,,,,
Raniganj,Husenpur,1855,0.210401453,879,,,,,,,
Raniganj,Gokula,1231,0.139599057,879,,,,,,,
Raniganj,Barahda,2144,0.24309491,879,,,,,,,
Raniganj,Sarai Santram,1758,0.199369918,879,,,,,,,
Raniganj,Kaili Deeh,4256,0.482579499,879,,,,,,,
Raniganj,Bhusalpur,596,0.067593222,879,,,,,,,
Raniganj,Purey Bhaiyaji,830,0.094068905,879,,,,,,,
Raniganj,Nari,1206,0.136791031,879,,,,,,,
Raniganj,Babu Patti,1776,0.201375651,879,,,,,,,
Raniganj,Harpur Soudh,2153,0.244097776,879,,,,,,,
Raniganj,Purey Shekhi,297,0.033696324,879,,,,,,,
Raniganj,Manpur Pasiya,2048,0.232263949,879,,,,,,,
Raniganj,Bisambharpur,1604,0.181920036,879,,,,,,,
Raniganj,Mathura,225,0.025472817,879,,,,,,,
Raniganj,Fatehpur Dariyapur,907,0.102894133,879,,,,,,,
Raniganj,Sigahi,1751,0.198567624,879,,,,,,,
Raniganj,Deva Garh Kamasin,3852,0.436848774,879,,,,,,,
Raniganj,Mahothari,1562,0.177106275,879,,,,,,,
Raniganj,Tiwaripur,667,0.075616156,879,,,,,,,
Raniganj,Kaulapur Nand Patti,2750,0.311891572,879,,,,,,,
Raniganj,Ramapur,8049,0.912809353,879,,,,,,,
Raniganj,Rohakala Khurd,4418,0.501032248,879,,,,,,,
Raniganj,Kaulapur,2713,0.307679531,879,,,,,,,
Raniganj,Rajapur Deva Patti,589,0.066790928,879,,,,,,,
Raniganj,Muar Adhar Ganj,6359,0.721061222,879,,,,,,,
Raniganj,Dhanuha,4125,0.467737071,879,,,,,,,
Raniganj,Purey Basau,1206,0.136791031,879,,,,,,,
Raniganj,Sahpur,6010,0.681548271,879,,,,,,,
Raniganj,Shiv Garh,989,0.112120507,879,,,,,,,
Raniganj,Gobardhanpur,469,0.05315194,879,,,,,,,
Raniganj,Delhupur,3297,0.37386874,879,,,,,,,
Raniganj,Narsinghpur,1024,0.116131974,879,,,,,,,
Raniganj,Thariya,3426,0.388510595,879,,,,,,,
Raniganj,Ashapur,1491,0.16908334,879,,,,,,,
Raniganj,Jagatpur,2890,0.327736867,879,,,,,,,
Raniganj,Gaura Purey Badal,4210,0.477364592,879,,,,,,,
Raniganj,Pali,637,0.072206409,879,,,,,,,
Raniganj,Purey Ram Sahaya,2105,0.238682296,879,,,,,,,
Raniganj,Ram Nagar,3628,0.411375958,879,,,,,,,
Raniganj,Shekhupur,3659,0.414986278,879,,,,,,,
Raniganj,Mohammadpur,1383,0.156848366,879,,,,,,,
Raniganj,Lapkan,992,0.112521654,879,,,,,,,
Raniganj,Kodar Deeh,713,0.080831063,879,,,,,,,
Raniganj,Bhavani Garh,2602,0.295043409,879,,,,,,,
Raniganj,Risal Garh,1201,0.13618931,879,,,,,,,
Raniganj,Sarbanka Purva,384,0.043524419,879,,,,,,,
Raniganj,Naudera,13589,1.54100511,879,,,,,,,
Raniganj,Tikaita,865,0.098080372,879,,,,,,,
Raniganj,Sultanpur,5771,0.654470867,879,,,,,,,
Raniganj,Biraipur,1295,0.146819698,879,,,,,,,
Raniganj,Behdaul Khurd,3198,0.362636631,879,,,,,,,
Raniganj,Jajapur,1558,0.176705128,879,,,,,,,
Raniganj,Borra,3955,0.448482029,879,,,,,,,
Raniganj,Kahla,2375,0.26937002,879,,,,,,,
Raniganj,Behdaul Kala,3244,0.367851538,879,,,,,,,
Raniganj,Sujha,1746,0.197965905,879,,,,,,,
Raniganj,Surva Misirpur,7728,0.876305002,879,,,,,,,
Raniganj,Bairampur,4514,0.51186321,879,,,,,,,
Raniganj,Atri,1378,0.156246646,879,,,,,,,
Raniganj,Suvansa,2455,0.278395821,879,,,,,,,
Raniganj,Damdam,5244,0.594700006,879,,,,,,,
Raniganj,Bhujaini,646,0.073209276,879,,,,,,,
Raniganj,Purey Khararai,2156,0.244498923,879,,,,,,,
Raniganj,Dighvat,3964,0.449484895,879,,,,,,,
Raniganj,Khakhapur,4063,0.460717003,879,,,,,,,
Raniganj,Meruva Deeh,3019,0.342378722,879,,,,,,,
Raniganj,Narainpur Kala,3205,0.363438925,879,,,,,,,
Raniganj,Karka,3028,0.343381589,879,,,,,,,
Raniganj,Nai Koat,2487,0.282006141,879,,,,,,,
Raniganj,Bhiti,3313,0.3756739,879,,,,,,,
Raniganj,Kamasin,1599,0.181318316,879,,,,,,,
Raniganj,Kanevra Purey Khushali,3879,0.439857374,879,,,,,,,
Raniganj,Kali Muradpur,5770,0.654270294,879,,,,,,,
Raniganj,Purey Panday,957,0.108510187,879,,,,,,,
Raniganj,Katrauli,3705,0.420201185,879,,,,,,,
Soraon,Ramnager Gansiari,6883,0.780572002,883,,,,,,,
Soraon,Dubahi,3287,0.372795331,883,,,,,,,
Soraon,Gheenpur,12457,1.412676686,883,,,,,,,
Soraon,Gadh Champa,2681,0.304052929,883,,,,,,,
Soraon,Deogalpur,3562,0.403912453,883,,,,,,,
Soraon,Malkhanpur,1688,0.191380473,883,,,,,,,
Soraon,Misir Patti,314,0.03559148,883,,,,,,,
Soraon,Birsinghpur Urf Allipur,2748,0.311577985,883,,,,,,,
Soraon,Sarai Lalu,1682,0.190770333,883,,,,,,,
Soraon,Raiya,4407,0.499704379,883,,,,,,,
Soraon,Phulpurbam Urf Bhikhu,875,0.099249384,883,,,,,,,
Soraon,Dharauta,3863,0.438080274,883,,,,,,,
Soraon,Siswan,6225,0.705931583,883,,,,,,,
Soraon,Basdaiya,1716,0.19463455,883,,,,,,,
Soraon,Phulpurbikram Urf Gopalpur,538,0.061013965,883,,,,,,,
Soraon,Banka Jalalpur,8112,0.919887223,883,,,,,,,
Soraon,Jogipur,2771,0.314221923,883,,,,,,,
Soraon,Madari,2963,0.335983571,883,,,,,,,
Soraon,Markhamau,4837,0.548515552,883,,,,,,,
Soraon,Umaria Badal Urf Gainda,5212,0.591021948,883,,,,,,,
Soraon,Sultanpur Khas,5962,0.67603474,883,,,,,,,
Soraon,Baraepur,1031,0.116943434,883,,,,,,,
Soraon,Alawalpur,6417,0.727693231,883,,,,,,,
Soraon,Cheete Mau,6143,0.696576108,883,,,,,,,
Soraon,Sarai Badshan Kuli,3678,0.417132146,883,,,,,,,
Soraon,Jamkhuri,4765,0.540380356,883,,,,,,,
Soraon,Bishambherpur,1783,0.202159606,883,,,,,,,
Soraon,Purkhipur,2342,0.265614131,883,,,,,,,
Soraon,Ismailpur,2314,0.262360053,883,,,,,,,
Soraon,Durgapur,847,0.095995306,883,,,,,,,
Soraon,Sangipur,1275,0.144603099,883,,,,,,,
Soraon,Abdalpur,7707,0.873923369,883,,,,,,,
Soraon,Jamui,3291,0.373202091,883,,,,,,,
Soraon,Sulempur,1180,0.133823965,883,,,,,,,
Soraon,Anedhi,671,0.076064077,883,,,,,,,
Soraon,Sarwagauhan Urfsinghgarh,3784,0.429131559,883,,,,,,,
Soraon,Chack Baher,429,0.048607793,883,,,,,,,
Soraon,Harakhpur,2123,0.240801784,883,,,,,,,
Soraon,Sarai Atan Urf Naugira,2095,0.237547707,883,,,,,,,
Soraon,Mau Aima,19678,2.231484106,883,,,,,,,
Soraon,Mohammadpur Sarai Ali,3533,0.400658375,883,,,,,,,
Soraon,Sarai Alauddin Urf Jogapur,1029,0.116740054,883,,,,,,,
Soraon,Saraikesho Urf Bagi,5024,0.56966706,883,,,,,,,
Soraon,Kathwer Perwaizpur,4749,0.538549938,883,,,,,,,
Soraon,Rasoolpur,979,0.111045418,883,,,,,,,
Soraon,Mani Umarpur,5418,0.614410635,883,,,,,,,
Soraon,Mahraunda,7470,0.847077224,883,,,,,,,
Soraon,Semra Birbhanpur,3250,0.368524353,883,,,,,,,
Soraon,Birsinghpur Ramgarh,4665,0.528991083,883,,,,,,,
Soraon,Mirzapur Abubakarpur,126,0.014236592,883,,,,,,,
Soraon,Malak Payagi,3304,0.374625749,883,,,,,,,
Soraon,Shahbazpur,3051,0.345949186,883,,,,,,,
Soraon,Chaubara,5944,0.674000941,883,,,,,,,
Soraon,Mohammadpur Maganpur,1385,0.157009272,883,,,,,,,
Soraon,Pil Khuwa,2672,0.30303603,883,,,,,,,
Soraon,Gadiyani,6134,0.69555921,883,,,,,,,
Soraon,Bardani,1492,0.169212065,883,,,,,,,
Soraon,Sakra Mau,5477,0.621122171,883,,,,,,,
Soraon,Sikandarpur,3090,0.350423543,883,,,,,,,
Soraon,Sarai Ganga Rampur,556,0.063047765,883,,,,,,,
Soraon,Shahpur Kalyan Urf Newada,3698,0.419369325,883,,,,,,,
Soraon,Jalalpur Katata,1060,0.120197513,883,,,,,,,
Soraon,Jeetpur Dayal,1792,0.203176506,883,,,,,,,
Soraon,Sultanpur Jaisingh,1650,0.187109495,883,,,,,,,
Soraon,Khargapur,3174,0.359982398,883,,,,,,,
Soraon,Tawakkalpur,1069,0.121214412,883,,,,,,,
Soraon,Sufipur Urf Dhusurpur,414,0.046980754,883,,,,,,,
Soraon,Bisani Urf Shikohabad,1967,0.223107735,883,,,,,,,
Soraon,Katra Dayaram,3616,0.41001385,883,,,,,,,
Soraon,Puranpur,1706,0.193414271,883,,,,,,,
Soraon,Sarai Madansingh Urf Chanti,6051,0.686203735,883,,,,,,,
Soraon,Mairi,2159,0.244869383,883,,,,,,,
Soraon,Birbhanpur,1207,0.136874664,883,,,,,,,
Soraon,Raghunathpur Herduwa,924,0.104740641,883,,,,,,,
Soraon,Persupur Gopal,425,0.048201033,883,,,,,,,
Soraon,Yasinpur,3946,0.447435749,883,,,,,,,
Soraon,Gadhina,6272,0.711219461,883,,,,,,,
Soraon,Baherpur,2536,0.287579158,883,,,,,,,
Soraon,Baramau,2084,0.236327427,883,,,,,,,
Soraon,Surajbhanpur,999,0.113282597,883,,,,,,,
Soraon,Tikari Taluka Abdalpur,4112,0.466350078,883,,,,,,,
Soraon,Akhaipur,353,0.040065838,883,,,,,,,
Soraon,Pershotampur,3013,0.341678208,883,,,,,,,
Soraon,Nazarpur,326,0.037015139,883,,,,,,,
Soraon,Jamunipur,2025,0.229615891,883,,,,,,,
Soraon,Kasturipur Herkishun,622,0.07057282,883,,,,,,,
Soraon,Dewaria,2037,0.231039551,883,,,,,,,
Soraon,Ramaipur,1177,0.133417205,883,,,,,,,
Soraon,Tarti,3522,0.399438095,883,,,,,,,
Soraon,Gidharpur Gondwa,3969,0.450079687,883,,,,,,,
Soraon,Ramnagar Umrinizampur,1890,0.2143624,883,,,,,,,
Soraon,Kasturipur Kasturi,2378,0.269681729,883,,,,,,,
Soraon,Balaimau,1654,0.187516254,883,,,,,,,
Soraon,Rampur Urf Kalyanshah,897,0.101689943,883,,,,,,,
Soraon,Sultanpur Akbar,5940,0.673594181,883,,,,,,,
Soraon,Chandpur Sarai Bharat,4347,0.492992843,883,,,,,,,
Soraon,Ratansainpur,3519,0.399031336,883,,,,,,,
Soraon,Khaninar,909,0.103113602,883,,,,,,,
Soraon,Chack Qazi,1008,0.114299496,883,,,,,,,
Soraon,Jamalpur,748,0.084809412,883,,,,,,,
Soraon,Shri Rampur,32,0.003660838,883,,,,,,,
Soraon,Sarai Bharat Urf Holagarh,5962,0.67603474,883,,,,,,,
Soraon,Dadauli,2902,0.329068655,883,,,,,,,
Soraon,Saraidina,2358,0.26744455,883,,,,,,,
Soraon,Jagdishpur Medi,1083,0.122841451,883,,,,,,,
Soraon,Jagdishpur Dayal,1155,0.130976646,883,,,,,,,
Soraon,Tejopur,1573,0.178364159,883,,,,,,,
Soraon,Jadopur,2721,0.308527287,883,,,,,,,
Soraon,Sarai Baju,3998,0.453333765,883,,,,,,,
Soraon,Dalaipur,332,0.037625279,883,,,,,,,
Soraon,Saidaha,635,0.07199648,883,,,,,,,
Soraon,Tawakkalpur,730,0.082775613,883,,,,,,,
Soraon,Haridih,2416,0.273952706,883,,,,,,,
Soraon,Ismailpur Ta.Abdalpur,2023,0.229412511,883,,,,,,,
Soraon,Imam Kulipur,1069,0.121214412,883,,,,,,,
Soraon,Akberpur Saraidina,1788,0.202769746,883,,,,,,,
Soraon,Krishnapur,1765,0.200125808,883,,,,,,,
Soraon,Dhamapur Abdalpur,2041,0.23144631,883,,,,,,,
Soraon,Nasirpur Dayan,1302,0.147653797,883,,,,,,,
Soraon,Bhagautipur Khuranna,2678,0.303646169,883,,,,,,,
Soraon,Mohammadpurnaugawan,5242,0.594479406,883,,,,,,,
Soraon,Malakbela,3137,0.35571142,883,,,,,,,
Soraon,Dhamapur Balkaranpur,676,0.076674217,883,,,,,,,
Soraon,Ramapur,594,0.067318742,883,,,,,,,
Soraon,Raghopur Jangalpur,481,0.054505809,883,,,,,,,
Soraon,Usmanpur,927,0.105147401,883,,,,,,,
Soraon,Rajapurpersuram,2143,0.243038963,883,,,,,,,
Soraon,Rajapurmalhua,1333,0.151111255,883,,,,,,,
Soraon,Ahbipur,2208,0.250360639,883,,,,,,,
Soraon,Shaikhpur Sarai Bharat,1264,0.14338282,883,,,,,,,
Soraon,Chackmanmohan Das,597,0.067725502,883,,,,,,,
Soraon,Soraon,14463,1.640055399,883,,,,,,,
Soraon,Daudpurnewada,963,0.109214999,883,,,,,,,
Soraon,Akaripur,1948,0.220870556,883,,,,,,,
Soraon,Yasinpur,362,0.041082737,883,,,,,,,
Soraon,Pipari,307,0.034777961,883,,,,,,,
Soraon,Deoberpur,601,0.068132261,883,,,,,,,
Soraon,Ratulasai,59,0.006711536,883,,,,,,,
Soraon,Badgaon,7109,0.806197867,883,,,,,,,
Soraon,Jagdishpur Balakaranpur,1218,0.138094942,883,,,,,,,
Soraon,Padaraiya,3174,0.359982398,883,,,,,,,
Soraon,Dandoopur,3051,0.345949186,883,,,,,,,
Soraon,Sersa,3897,0.441944492,883,,,,,,,
Soraon,Mau Aima (NP),32239,3.655956826,883,,,,,,,
Sadar,Goppur,5981,0.678280726,991,,,,,,,
Sadar,Bahlolpur,1309,0.148448631,991,,,,,,,
Sadar,Saraiya I,2184,0.247680066,991,,,,,,,
Sadar,Allopur,3205,0.363450072,991,,,,,,,
Sadar,Amar Patti,2771,0.314232875,991,,,,,,,
Sadar,Imiliya,1349,0.153031609,991,,,,,,,
Sadar,Chandapur,3718,0.421633965,991,,,,,,,
Sadar,Balua,2142,0.242897828,991,,,,,,,
Sadar,Dhuripur,1441,0.163393124,991,,,,,,,
Sadar,Sathawan,4811,0.545573628,991,,,,,,,
Sadar,Nighaura,910,0.103216632,991,,,,,,,
Sadar,Udaypur,1919,0.217591819,991,,,,,,,
Sadar,Balkishunpur,801,0.090862518,991,,,,,,,
Sadar,Saee,1226,0.139083416,991,,,,,,,
Sadar,Etwa,474,0.053800176,991,,,,,,,
Sadar,Amaulia,1000,0.113378887,991,,,,,,,
Sadar,Barwapur,954,0.10819813,991,,,,,,,
Sadar,Phakirpur,575,0.06515799,991,,,,,,,
Sadar,Banwaripur,1151,0.130515239,991,,,,,,,
Sadar,Hinttapur,833,0.094449196,991,,,,,,,
Sadar,Parmanandpur,3405,0.386165701,991,,,,,,,
Sadar,Rampur Mutllike,694,0.078707664,991,,,,,,,
Sadar,Birampur,1010,0.114574447,991,,,,,,,
Sadar,Hiramanpur,5951,0.674893308,991,,,,,,,
